tf_id	neighbor_gene_id	distance	neighbor_product	LFC_T2vsT1	LFC_T3vsT1	padj_T2vsT1	padj_T3vsT1	baseMean	DEG_T2vsT1	DEG_T3vsT1	window_kb
SC_RS02455	SC_RS02475	3363.0	IS481 family transposase	0.9561080374399844	0.7059828568916627	8.825678568830995e-06	0.0008329926380817397	122.33897840369052	True	True	20
SC_RS02455	SC_RS02480	4600.5	hypothetical protein	1.3680835604022163	0.7810949924556927	4.7639520663581674e-07	0.0036267170136959	92.86739341170178	True	True	20
SC_RS02455	SC_RS02485	5617.0	IS5-like element ISSco3 family transposase						False	False	20
SC_RS02455	SC_RS02490	6703.5	IS5 family transposase	0.1373470435801493	0.6182029274647576	0.7104570089274607	0.0517953226004257	33.38841767687425	False	False	20
SC_RS02455	SC_RS02495	7471.0	DUF2625 domain-containing protein	0.4101520608130865	-0.0995374782941428	0.1373519509366085	0.7160748974752517	58.809764570908065	False	False	20
SC_RS02455	SC_RS02500	9651.0	globin domain-containing protein	-1.225517627003197	-0.7052945711026251	0.00018509632771062756	0.0191920226851583	47.80695738310545	True	True	20
SC_RS02455	SC_RS02505	10571.0	pyridoxamine 5'-phosphate oxidase family protein	-1.688871131029582	-0.4760119614947001	4.840414956075232e-05	0.1742063025241691	29.06726512722045	True	False	20
SC_RS02455	SC_RS02510	11865.0	glycoside hydrolase family 11 protein	0.8162574542921461	3.5519314368395616	0.2082484247968677	2.3030588105279673e-05	8.260128930365823	False	True	20
SC_RS02455	SC_RS02515	12864.5	IS5 family transposase	2.298948952401078	3.325494788162028	1.781625210594166e-06	1.3153970178884673e-12	28.69957804537537	True	True	20
SC_RS02455	SC_RS02520	13343.5	nucleotidyltransferase domain-containing protein	2.6625713838096705	1.6539944293418654	2.335606728283837e-15	8.342666193332372e-07	50.57079908160573	True	True	20
SC_RS02455	SC_RS02525	14266.0	hypothetical protein						False	False	20
SC_RS02455	SC_RS02530	14966.0	helix-turn-helix transcriptional regulator	2.3246231804620225	1.990100779932112	1.8721259806814192e-11	5.978967261273992e-09	52.630980341671574	True	True	20
SC_RS02455	SC_RS02535	15948.5	SDR family NAD(P)-dependent oxidoreductase	1.3419217698494168	4.116066049298641	0.0587925835379283	9.093241065598972e-07	11.76875162835016	False	True	20
SC_RS02455	SC_RS02540	16980.0	hypothetical protein						False	False	20
SC_RS02455	SC_RS02545	17435.5	IS5 family transposase	-0.1849899367123652	0.0478382660461107	0.6826099827726074	0.9110939901857292	21.687764934876633	False	False	20
SC_RS02455	SC_RS02550	18184.5	TetR/AcrR family transcriptional regulator	0.3097336287085068	-0.2383684729807647	0.2883169087340371	0.3950242043749476	55.04997568171042	False	False	20
SC_RS02455	SC_RS02555	18930.5	SDR family oxidoreductase	0.1700056106407193	1.865221567206717	0.7523786744796421	0.0003521698252125278	13.33821765587386	False	True	20
SC_RS02455	SC_RS00295	19372.5	2-keto-4-pentenoate hydratase						False	False	20
SC_RS02455	SC_RS00300	18737.5	DUF6082 family protein						False	False	20
SC_RS02455	SC_RS00305	18212.0	hypothetical protein						False	False	20
SC_RS02455	SC_RS00310	17731.5	ATP-binding protein						False	False	20
SC_RS02455	SC_RS00315	17266.0	ATP-binding protein						False	False	20
SC_RS02455	SC_RS00320	16318.5	helix-turn-helix domain-containing protein						False	False	20
SC_RS02455	SC_RS00325	15773.5	DUF397 domain-containing protein						False	False	20
SC_RS02455	SC_RS00330	15054.0	restriction system modified-DNA reader domain-containing protein						False	False	20
SC_RS02455	SC_RS00335	13845.5	zeta toxin family protein						False	False	20
SC_RS02455	SC_RS00340	12840.0	hypothetical protein						False	False	20
SC_RS02455	SC_RS00345	11166.5	ATP/GTP-binding protein						False	False	20
SC_RS02455	SC_RS00350	9629.5	PIN domain-containing protein						False	False	20
SC_RS02455	SC_RS00355	9318.5	ribbon-helix-helix domain-containing protein						False	False	20
SC_RS02455	SC_RS00360	9051.5	hypothetical protein						False	False	20
SC_RS02455	SC_RS00365	8402.0	non-homologous end joining protein Ku						False	False	20
SC_RS02455	SC_RS00370	7700.0	hypothetical protein						False	False	20
SC_RS02455	SC_RS00375	7180.0	SH3 domain-containing protein						False	False	20
SC_RS02455	SC_RS00380	6826.0	hypothetical protein						False	False	20
SC_RS02455	SC_RS00385	6347.5	hypothetical protein						False	False	20
SC_RS02455	SC_RS00390	5153.0	hypothetical protein						False	False	20
SC_RS02455	SC_RS00395	3578.0	hypothetical protein						False	False	20
SC_RS02455	SC_RS00400	2479.5	hypothetical protein						False	False	20
SC_RS02455	SC_RS00405	2236.0	toxin-antitoxin system HicB family antitoxin						False	False	20
SC_RS02455	SC_RS00410	1286.0	hypothetical protein						False	False	20
SC_RS02455	SC_RS00415	406.0	hypothetical protein						False	False	20
SC_RS02455	SC_RS00420	299.5	GNAT family N-acetyltransferase						False	False	20
SC_RS02455	SC_RS00425	3089.0	DUF6192 family protein						False	False	20
SC_RS02455	SC_RS00430	3805.5	hypothetical protein						False	False	20
SC_RS02455	SC_RS00435	4457.0	IS5 family transposase						False	False	20
SC_RS02455	SC_RS00440	5189.0	hypothetical protein						False	False	20
SC_RS02455	SC_RS00445	5751.5	hypothetical protein						False	False	20
SC_RS02455	SC_RS00450	6665.5	hypothetical protein						False	False	20
SC_RS02455	SC_RS00455	7626.0	hypothetical protein						False	False	20
SC_RS02455	SC_RS00460	9770.0	FAD-dependent oxidoreductase						False	False	20
SC_RS02455	SC_RS00465	10513.0	cysteine hydrolase family protein						False	False	20
SC_RS02455	SC_RS00470	11394.0	helix-turn-helix domain-containing protein						False	False	20
SC_RS02455	SC_RS00475	12529.5	AAA family ATPase						False	False	20
SC_RS02455	SC_RS00480	13248.5	GntR family transcriptional regulator						False	False	20
SC_RS02455	SC_RS00485	14317.5	hypothetical protein						False	False	20
SC_RS02455	SC_RS00490	14807.0	hypothetical protein						False	False	20
SC_RS02455	SC_RS00495	15429.0	hypothetical protein						False	False	20
SC_RS02455	SC_RS00500	15831.0	hypothetical protein						False	False	20
SC_RS02455	SC_RS00505	16232.5	WhiB family transcriptional regulator						False	False	20
SC_RS02455	SC_RS00510	16673.0	DUF5999 family protein						False	False	20
SC_RS02455	SC_RS00515	17060.0	hypothetical protein						False	False	20
SC_RS02455	SC_RS00520	18388.0	hypothetical protein						False	False	20
SC_RS02455	SC_RS00525	19842.0	hypothetical protein						False	False	20
SC_RS03250	SC_RS03160	19226.5	hemolysin family protein	-2.173307165676966	-2.6609218259656844	8.708927714731761e-34	1.1720224548411923e-49	314.84241994666513	True	True	20
SC_RS03250	SC_RS03165	17464.5	sporulation protein	0.5470177303364038	-0.7569787027961256	0.0142128290109477	0.0004854031868819292	1278.143094957478	True	True	20
SC_RS03250	SC_RS03170	15728.0	monooxygenase	-1.4824697642708051	-1.1916510501287676	4.705691198393519e-08	4.052778703842207e-06	100.02949338003188	True	True	20
SC_RS03250	SC_RS03175	14574.5	TetR/AcrR family transcriptional regulator	-1.1502773779241664	-0.9004489594518529	5.859463141721366e-06	0.0001632138856367363	77.37114707341257	True	True	20
SC_RS03250	SC_RS03180	13265.5	FAD-dependent monooxygenase	-0.1185156850766345	-0.014512819845289	0.7306336721862928	0.9619325618282462	48.51326938602588	False	False	20
SC_RS03250	SC_RS03185	12280.5	TetR/AcrR family transcriptional regulator C-terminal domain-containing protein	-0.4971417508530264	-0.8126685634555164	0.0901212041885733	0.0037975116963761	55.91172765179926	False	True	20
SC_RS03250	SC_RS03190	11373.0	dienelactone hydrolase family protein	1.1597786472486071	1.4664839499415223	0.00025264258315822475	1.5752959821747872e-06	47.607400498184944	True	True	20
SC_RS03250	SC_RS03195	9917.5	sigma-54-dependent Fis family transcriptional regulator	-0.5669777735255366	1.6987109634079436	0.2076067300557747	2.8649560972888404e-05	32.96593227828866	False	True	20
SC_RS03250	SC_RS03200	8380.5	acetoin reductase	-1.8305006095220984	1.8386384287360409	0.00010120823461065498	1.2044957843653432e-08	38.73799638888816	True	True	20
SC_RS03250	SC_RS03205	7396.5	amidohydrolase family protein	-0.8508769179748427	1.939870456684217	0.0696533088691539	3.594496173633998e-07	24.958484309041005	False	True	20
SC_RS03250	SC_RS03210	6489.5	iron-sulfur cluster assembly protein	-0.6489584823915894	1.4758174109385869	0.14080058524812	8.885337631008964e-05	25.38446790083509	False	True	20
SC_RS03250	SC_RS03215	5575.5	NAD(P)-dependent alcohol dehydrogenase	-1.0854525214063644	1.6915358464752934	0.0062782624468959	6.845591260566216e-08	39.13690126293288	True	True	20
SC_RS03250	SC_RS03220	4845.5	putative quinol monooxygenase	-0.0643409550652618	-0.3654125726569877	0.816379274622249	0.1322750774780119	118.2754289716996	False	False	20
SC_RS03250	SC_RS03225	4337.5	sugar O-acetyltransferase	0.6147692842760528	1.2066052169923418	0.1351132549470345	0.001764534398443	21.62191426775616	False	True	20
SC_RS03250	SC_RS03230	3492.5	LysR family transcriptional regulator	0.6032014699349305	0.3801685766901679	0.0274248890763805	0.1531078764919603	85.63815211212177	True	False	20
SC_RS03250	SC_RS03235	2443.5	Gfo/Idh/MocA family protein	-1.017491125923747	0.0009316587308013122	0.0092025414099577	0.9998250241652724	41.0013660075125	True	False	20
SC_RS03250	SC_RS03240	1593.0	MarR family winged helix-turn-helix transcriptional regulator	1.00819302523199	0.4583939551113153	0.000978527451062797	0.1287454093402565	50.338528493888184	True	False	20
SC_RS03250	SC_RS03245	870.5	VOC family protein	0.7153485350829344	0.302930640873327	0.0086858956958489	0.2608469498102561	84.26355369155728	True	False	20
SC_RS03250	SC_RS03255	934.0	alpha/beta fold hydrolase	1.0457305388942746	3.5279888760031093	0.088483557053648	2.374844223954067e-07	15.113463072506432	False	True	20
SC_RS03250	SC_RS03260	1596.5	SCO0268 family class II lanthipeptide	7.777158648915224	6.242816720451449	2.0774858082791484e-69	3.264039891991271e-45	545.3983608913876	True	True	20
SC_RS03250	SC_RS03265	3341.5	lantibiotic dehydratase	4.841182524078908	3.5440311687348327	2.112436782392617e-77	6.032811346017781e-42	476.18991286407527	True	True	20
SC_RS03250	SC_RS03270	5619.0	lanthionine synthetase C family protein	4.818003740923289	3.660066633703764	2.791468903733811e-29	1.568764003597719e-17	82.44526848515385	True	True	20
SC_RS03250	SC_RS03275	7077.5	carbohydrate ABC transporter permease	0.98721650981463	2.451684711710827	0.0504070924824763	1.0319134351960089e-06	16.664511329154262	False	True	20
SC_RS03250	SC_RS03280	8010.0	carbohydrate ABC transporter permease						False	False	20
SC_RS03250	SC_RS03285	9194.5	ABC transporter substrate-binding protein	1.644256427296807	3.2284137796090686	0.0065757344906	1.996680957040407e-07	17.687758649661628	True	True	20
SC_RS03250	SC_RS03290	10748.5	glycoside hydrolase family 36 protein	1.182039887145007	1.9811890596852069	0.0074214960870956	4.417239457321373e-06	25.91095928689813	True	True	20
SC_RS03250	SC_RS03295	12169.5	ROK family transcriptional regulator	-0.4179812241987317	0.0294505356462598	0.1962165356820689	0.9254526618934936	45.0126889194641	False	False	20
SC_RS03250	SC_RS03300	13446.5	Gfo/Idh/MocA family protein	-0.2820103336689277	-0.0446673846634149	0.3957110125015106	0.8892552805240854	57.088124607758246	False	False	20
SC_RS03250	SC_RS03305	14589.0	peptidase E	0.6306926939705613	-0.225024515433211	0.0048408822416439	0.3231719975363092	105.6932677621758	True	False	20
SC_RS03250	SC_RS03310	15325.0	NUDIX hydrolase	-4.5719838320468424	-0.800461389807715	4.294023579910141e-09	0.0230518620388089	23.16188970964854	True	True	20
SC_RS03250	SC_RS03315	16331.0	alpha-L-fucosidase	-0.6590577024643005	-0.3833885964419585	0.0174323921251213	0.1409638902406138	60.27282776436501	True	False	20
SC_RS03250	SC_RS03320	17353.5	NUDIX domain-containing protein	1.022498837833514	0.1926432430990599	0.0064653575035096	0.6072284918321188	41.27862191944337	True	False	20
SC_RS03250	SC_RS03325	17892.5	hypothetical protein	0.9988615168892864	0.5621661791395084	0.021614179339057	0.1766040427367559	16.196592002350442	True	False	20
SC_RS03250	SC_RS03330	18512.0	DeoR/GlpR family DNA-binding transcription regulator	0.1856124198594002	-0.5202980007880003	0.5303909528237968	0.0585423439732	61.59183808649641	False	False	20
SC_RS03250	SC_RS03335	19553.0	hypothetical protein	-0.4874981426318671	1.7476749106611371	0.3778611948510198	0.000709436413675913	12.754156825281624	False	True	20
SC_RS03250	SC_RS01220	19509.5	NADH:flavin oxidoreductase						False	False	20
SC_RS03250	SC_RS01225	18634.5	hypothetical protein						False	False	20
SC_RS03250	SC_RS01230	17845.5	AvrD family protein						False	False	20
SC_RS03250	SC_RS01235	16872.0	AAA family ATPase						False	False	20
SC_RS03250	SC_RS01240	16024.0	beta-ketoacyl-ACP synthase III						False	False	20
SC_RS03250	SC_RS01245	15337.0	acyl carrier protein						False	False	20
SC_RS03250	SC_RS01250	14740.0	HAD-IB family hydrolase						False	False	20
SC_RS03250	SC_RS01255	14084.0	ATP/GTP-binding protein						False	False	20
SC_RS03250	SC_RS01260	12997.5	MFS transporter						False	False	20
SC_RS03250	SC_RS01265	11899.5	ArsR/SmtB family transcription factor						False	False	20
SC_RS03250	SC_RS01270	11178.5	Gfo/Idh/MocA family protein						False	False	20
SC_RS03250	SC_RS01275	9944.5	LLM class flavin-dependent oxidoreductase						False	False	20
SC_RS03250	SC_RS01280	8921.5	thioesterase II family protein						False	False	20
SC_RS03250	SC_RS01285	8081.0	ScbR family autoregulator-binding transcription factor						False	False	20
SC_RS03250	SC_RS01290	7033.5	ScbA/BarX family gamma-butyrolactone biosynthesis protein						False	False	20
SC_RS03250	SC_RS01295	5905.0	acyl-CoA dehydrogenase family protein						False	False	20
SC_RS03250	SC_RS01300	4907.0	HAD family hydrolase						False	False	20
SC_RS03250	SC_RS01305	4053.5	TetR/AcrR family transcriptional regulator						False	False	20
SC_RS03250	SC_RS01310	3421.0	hypothetical protein						False	False	20
SC_RS03250	SC_RS01315	3080.5	hypothetical protein						False	False	20
SC_RS03250	SC_RS01320	2605.5	AtpZ/AtpI family protein						False	False	20
SC_RS03250	SC_RS01325	2024.5	hypothetical protein						False	False	20
SC_RS03250	SC_RS01330	1673.5	hypothetical protein						False	False	20
SC_RS03250	SC_RS01335	1359.0	hypothetical protein						False	False	20
SC_RS03250	SC_RS01340	781.0	hypothetical protein						False	False	20
SC_RS03250	SC_RS01345	71.5	hypothetical protein						False	False	20
SC_RS03250	SC_RS01350	832.5	hypothetical protein						False	False	20
SC_RS03250	SC_RS01355	1307.5	hypothetical protein						False	False	20
SC_RS03250	SC_RS01360	2403.5	lamin tail domain-containing protein						False	False	20
SC_RS03250	SC_RS01365	3030.0	hypothetical protein						False	False	20
SC_RS03250	SC_RS01370	4023.0	IS256 family transposase						False	False	20
SC_RS03250	SC_RS01375	4847.0	hypothetical protein						False	False	20
SC_RS03250	SC_RS01380	5538.5	lamin tail domain-containing protein						False	False	20
SC_RS03250	SC_RS01385	6156.5	DUF6207 family protein						False	False	20
SC_RS03250	SC_RS01390	6568.0	hypothetical protein						False	False	20
SC_RS03250	SC_RS01395	7618.0	hypothetical protein						False	False	20
SC_RS03250	SC_RS01400	8841.0	hypothetical protein						False	False	20
SC_RS03250	SC_RS01405	10367.5	HNH endonuclease family protein						False	False	20
SC_RS03250	SC_RS01410	10861.5	hypothetical protein						False	False	20
SC_RS03250	SC_RS01415	11251.5	hypothetical protein						False	False	20
SC_RS03250	SC_RS01420	11698.5	N-acetyltransferase family protein						False	False	20
SC_RS03250	SC_RS01425	12354.0	SRPBCC family protein						False	False	20
SC_RS03250	SC_RS01430	14316.0	FG-GAP repeat domain-containing protein						False	False	20
SC_RS03250	SC_RS01435	19434.0	RHS repeat domain-containing protein						False	False	20
SC_RS04270	SC_RS04180	19288.5	ABC transporter substrate-binding protein	1.91544540274608	2.5028991879979365	0.00013875701206375504	4.12850808530716e-07	23.03914941969969	True	True	20
SC_RS04270	SC_RS04185	18072.5	carbohydrate ABC transporter permease	1.1416013838490964	2.1215123997057463	0.023945845933738	2.7015307224477105e-05	19.361378589981072	True	True	20
SC_RS04270	SC_RS04190	17173.5	carbohydrate ABC transporter permease	1.26878783179319	1.6820168129974946	0.0189524341224192	0.0016462324795036	15.087136442864336	True	True	20
SC_RS04270	SC_RS04195	16241.5	LacI family DNA-binding transcriptional regulator	0.2997940348202991	1.1973903089577942	0.5614637063185238	0.0151255631443324	14.303157581701104	False	True	20
SC_RS04270	SC_RS04200	14686.0	glycoside hydrolase 5 family protein	0.4461373329136828	1.1792701565163295	0.234242703042247	0.0007512895988911437	43.84220092903149	False	True	20
SC_RS04270	SC_RS04205	12578.0	glycoside hydrolase family 3 N-terminal domain-containing protein	0.213178431841642	1.0652575883060118	0.5541691125591791	0.0008776383270590116	49.836816499272544	False	True	20
SC_RS04270	SC_RS04210	11009.0	siderophore-interacting protein	3.654839918903904	3.0664142580566316	1.8736699540910903e-64	8.828411624353051e-46	725.6280011237382	True	True	20
SC_RS04270	SC_RS04215	10326.5	CGNR zinc finger domain-containing protein	-1.1298846527500288	-1.6293517372460398	1.9401605241485845e-05	6.311499153063022e-10	223.12485864359695	True	True	20
SC_RS04270	SC_RS04220	9500.5	alpha/beta fold hydrolase	0.8341284789452026	1.100424544093306	0.0136444469909347	0.0006547060289197336	40.98487268294255	True	True	20
SC_RS04270	SC_RS04225	8588.5	ketopantoate reductase family protein	1.008577345272029	0.0147061943766018	3.2737481464882315e-08	0.9414698077758822	219.56577327685545	True	False	20
SC_RS04270	SC_RS04230	7766.0	CGNR zinc finger domain-containing protein	0.2181168000953542	0.6517780282090372	0.4932844837528153	0.0239913784612604	116.445407498491	False	True	20
SC_RS04270	SC_RS04235	6569.5	SpoIIE family protein phosphatase	0.4347222003414683	1.7257044045646677	0.3207422538879165	4.0699303935290175e-05	35.655845557383174	False	True	20
SC_RS04270	SC_RS04240	5292.0	alpha/beta fold hydrolase	2.607706072645386	2.935525667100052	1.0029243697635769e-06	2.0696320075108673e-08	21.933356938943913	True	True	20
SC_RS04270	SC_RS04245	4281.5	GlxA family transcriptional regulator	0.8700727493259632	1.9935472028954544	0.032435815004605	2.979463306521311e-07	27.304291301628194	True	True	20
SC_RS04270	SC_RS04250	3353.0	HD domain-containing protein	1.8924736534965456	2.5429008924364207	1.8264355066928713e-05	3.825621984675341e-09	30.03683607949355	True	True	20
SC_RS04270	SC_RS04255	2529.5	pirin family protein	0.7061002876988196	0.5563761562120614	0.0018797173971869	0.0117531730736277	102.39999536351849	True	True	20
SC_RS04270	SC_RS04260	1679.5	carboxymuconolactone decarboxylase family protein	0.6934975322703997	0.1785560453166409	0.0143467971140402	0.5317532992245203	49.13126715394245	True	False	20
SC_RS04270	SC_RS04265	954.0	alpha/beta fold hydrolase	-0.4773372767455678	0.4356662881362195	0.2730662979597829	0.2601205955195632	20.90213341705941	False	False	20
SC_RS04270	SC_RS04275	1268.0	zinc metallochaperone AztD	-0.3659577519869151	2.4017889089896856	0.5143445043327115	5.642693864231846e-06	16.91003159329163	False	True	20
SC_RS04270	SC_RS04280	2363.5	zinc ABC transporter substrate-binding protein AztC	-0.050162056131969	3.0723678680937088	0.9351984424667324	6.190399333614364e-06	11.619490559203246	False	True	20
SC_RS04270	SC_RS04285	3478.5	lipoprotein	-1.3215886235411822	1.9134000740084345	0.0668968980308378	0.0018900478929712	12.016000038976816	False	True	20
SC_RS04270	SC_RS04290	4542.5	zinc ABC transporter permease AztB	-0.7168338821540903	2.501344046137763	0.2524150305515079	4.023306699384986e-05	11.651335457233712	False	True	20
SC_RS04270	SC_RS04295	5363.0	zinc ABC transporter ATP-binding protein AztA	-0.4390054085762266	2.0874131042804867	0.459970826254809	0.0008284403279637849	11.524896871507158	False	True	20
SC_RS04270	SC_RS04300	6043.0	VOC family protein	1.7816094035727212	1.6301110094728186	1.776541920267887e-07	1.0447884439787142e-06	42.542667375765966	True	True	20
SC_RS04270	SC_RS04305	6828.5	ferritin-like domain-containing protein	0.5224805826906429	0.6287405441148189	0.1411755297625191	0.0598843820748657	38.43872268144294	False	False	20
SC_RS04270	SC_RS04310	7973.0	inositol monophosphatase family protein	0.8441003216940812	-0.6039967765025309	0.001174771236154	0.0249045855150482	68.24061294193324	True	True	20
SC_RS04270	SC_RS04315	8626.0	hypothetical protein						False	False	20
SC_RS04270	SC_RS04320	8874.5	hypothetical protein	0.3420150432890421	7.084411253566656	0.553171937629886	7.004727300758234e-07	6.554890214605349	False	True	20
SC_RS04270	SC_RS04325	9567.0	lytic polysaccharide monooxygenase auxiliary activity family 9 protein						False	False	20
SC_RS04270	SC_RS04330	10318.0	chitinase	0.7254015852505787	3.7047199485260207	0.233772367208252	2.0262949838396378e-07	12.303567248553994	False	True	20
SC_RS04270	SC_RS04335	10882.5	hypothetical protein	0.3682483847114973	0.0658131663121508	0.2081958894129336	0.8224338501597157	60.43635997703286	False	False	20
SC_RS04270	SC_RS04340	11731.0	FAD-dependent oxidoreductase	-0.5105292765575467	0.468643252313639	0.1624134992388693	0.1528068561039919	37.34790076574118	False	False	20
SC_RS04270	SC_RS04345	12768.5	TetR/AcrR family transcriptional regulator	-1.357381583178523	-1.596146711419719	9.55147039891152e-08	1.4624171284423742e-10	77.67721444251399	True	True	20
SC_RS04270	SC_RS04350	13667.5	FAD-dependent monooxygenase	0.0665497061524525	0.0246343917156566	0.8682881200639088	0.9464546268767968	43.025558123374715	False	False	20
SC_RS04270	SC_RS04355	14704.0	MarR family winged helix-turn-helix transcriptional regulator	0.2759168527901396	0.104886490809462	0.3547576531374919	0.7140099862069033	61.64432550740748	False	False	20
SC_RS04270	SC_RS04360	16739.5	glycoside hydrolase family 78 protein	1.993951399970234	2.62495703081621	4.570071408071478e-16	1.9468805263007192e-27	234.94541009234237	True	True	20
SC_RS04270	SC_RS04365	18538.0	MbtH family protein	5.369056285342043	5.659296668237725	1.0602379819143103e-77	2.274820424340701e-86	685.9014913691886	True	True	20
SC_RS04270	SC_RS04370	19278.5	alpha/beta fold hydrolase	4.517971265948659	3.736278664659036	5.071747420646696e-107	1.585513208464073e-73	1363.1268755352364	True	True	20
SC_RS05075	SC_RS05000	18890.5	glycoside hydrolase family 65 protein	5.82891553069866	7.122268679657462	1.3146324928572217e-17	1.1653477833964934e-25	119.18556611135172	True	True	20
SC_RS05075	SC_RS05005	16511.0	phosphoketolase family protein	5.644181587919543	7.481704334294598	2.34226335001392e-23	4.463626400182336e-40	215.835515436265	True	True	20
SC_RS05075	SC_RS05010	14189.5	MBL fold metallo-hydrolase	-0.0934409344705012	-0.5444328601919617	0.7644530217795625	0.0495556896321272	75.04814633568171	False	True	20
SC_RS05075	SC_RS05015	13128.5	sulfite exporter TauE/SafE family protein	0.0268059715282389	-0.416034013863042	0.937626856586758	0.1567306426023315	48.77955094180905	False	False	20
SC_RS05075	SC_RS05020	12557.0	metal-sensitive transcriptional regulator	0.243351172570497	0.0300085960447188	0.3444691098652432	0.9067143297573113	135.4084383759776	False	False	20
SC_RS05075	SC_RS05025	12026.0	rhodanese-like domain-containing protein	0.0537479544618807	-0.4573140376295747	0.8787006075640285	0.1335075332681346	39.231039046433885	False	False	20
SC_RS05075	SC_RS05030	11331.5	TetR/AcrR family transcriptional regulator	-1.3806107592335697	-2.9764866112041557	1.4194622833374866e-09	2.235811385100025e-34	178.2604613194268	True	True	20
SC_RS05075	SC_RS05035	10127.5	MDR family MFS transporter	-0.594805966337369	-2.320995605002079	0.0006015826034786295	2.734456472475868e-38	328.3603885607543	True	True	20
SC_RS05075	SC_RS05040	8754.0	twin-arginine translocation signal domain-containing protein	0.6356093700490604	2.242586657988011	0.1877482836231788	2.45025933972376e-06	20.4536440887001	False	True	20
SC_RS05075	SC_RS05045	7569.0	TRAP transporter large permease subunit	-0.405901650349589	1.6064486491934775	0.3957110125015106	0.0001558044933296314	20.575253971283136	False	True	20
SC_RS05075	SC_RS05050	6603.0	hypothetical protein						False	False	20
SC_RS05075	SC_RS05055	5219.5	hydantoinase/oxoprolinase family protein	-0.8702680240661084	0.9714879269423063	0.0302505068673115	0.0064211008323016	42.370863512081826	True	True	20
SC_RS05075	SC_RS05060	3254.0	FAD-dependent oxidoreductase	-1.185281626783947	-0.0316028328247096	0.0005637967463418908	0.919304581599664	46.80793517390535	True	False	20
SC_RS05075	SC_RS05065	1852.5	LacI family DNA-binding transcriptional regulator	-1.189358165158212	0.4239292093887683	0.0015991556978006	0.1756425719552448	31.049987835740257	True	False	20
SC_RS05075	SC_RS05070	882.5	GNAT family N-acetyltransferase	-1.0047597378170308	-1.0394627581749964	0.0006121705195242101	0.0001921306728677524	45.81488024710143	True	True	20
SC_RS05075	SC_RS05080	668.0	anti-sigma factor	-0.8207429538218626	1.3989211429085673	0.1622671882092426	0.0060411450071484	10.298100804561512	False	True	20
