locus_tag,motif_count,has_motif,positions,is_coordinated
SC_RS02500,0,False,[],False
SC_RS02505,0,False,[],False
SC_RS02510,0,False,[],False
SC_RS02515,0,False,[],False
SC_RS02520,0,False,[],False
SC_RS02525,0,False,[],False
SC_RS02530,0,False,[],False
SC_RS02535,0,False,[],False
SC_RS02540,0,False,[],False
SC_RS02545,0,False,[],False
SC_RS02550,0,False,[],False
SC_RS02555,0,False,[],False
SC_RS02560,0,False,[],False
SC_RS02565,0,False,[],False
SC_RS02570,0,False,[],False
SC_RS02575,0,False,[],False
SC_RS02580,0,False,[],False
SC_RS02585,0,False,[],False
SC_RS02590,0,False,[],False
SC_RS02595,0,False,[],False
SC_RS02600,0,False,[],True
SC_RS02605,0,False,[],False
SC_RS02610,0,False,[],False
SC_RS02615,0,False,[],False
SC_RS02620,0,False,[],False
SC_RS02625,0,False,[],False
SC_RS02630,0,False,[],False
SC_RS02635,0,False,[],False
SC_RS02640,0,False,[],False
SC_RS02645,0,False,[],False
SC_RS02650,1,True,[-43],False
SC_RS02655,0,False,[],False
SC_RS02660,0,False,[],False
SC_RS02665,0,False,[],False
SC_RS02670,0,False,[],False
SC_RS02675,0,False,[],False
SC_RS02680,0,False,[],False
SC_RS02685,0,False,[],False
SC_RS02690,0,False,[],False
SC_RS02700,0,False,[],False
SC_RS02705,0,False,[],False
SC_RS02715,0,False,[],False
SC_RS02720,0,False,[],False
SC_RS02725,0,False,[],False
SC_RS02730,0,False,[],False
SC_RS02735,0,False,[],False
SC_RS02740,0,False,[],False
SC_RS02745,0,False,[],False
SC_RS02750,0,False,[],False
SC_RS02755,0,False,[],False
SC_RS02760,0,False,[],False
SC_RS02765,0,False,[],False
SC_RS02770,0,False,[],False
SC_RS02775,0,False,[],False
SC_RS02780,0,False,[],False
SC_RS02785,0,False,[],False
SC_RS02790,0,False,[],False
SC_RS02795,0,False,[],False
SC_RS02800,0,False,[],False
SC_RS02805,0,False,[],False
SC_RS02810,0,False,[],True
SC_RS02815,0,False,[],False
SC_RS02820,0,False,[],False
SC_RS02825,0,False,[],False
SC_RS02830,0,False,[],False
SC_RS02835,0,False,[],False
SC_RS02845,0,False,[],False
SC_RS02850,0,False,[],False
SC_RS02855,0,False,[],False
SC_RS02875,0,False,[],True
SC_RS02880,0,False,[],False
SC_RS02885,0,False,[],False
SC_RS02890,0,False,[],False
SC_RS02895,0,False,[],False
SC_RS02900,0,False,[],False
SC_RS02905,1,True,[-27],False
SC_RS02910,0,False,[],False
SC_RS02915,0,False,[],False
SC_RS02920,0,False,[],False
SC_RS02925,0,False,[],False
SC_RS02930,1,True,[12],False
SC_RS02935,0,False,[],False
SC_RS02940,0,False,[],False
SC_RS02945,0,False,[],False
SC_RS02950,0,False,[],False
SC_RS02955,0,False,[],False
SC_RS02960,0,False,[],False
SC_RS02965,0,False,[],False
SC_RS02970,1,True,[32],False
SC_RS02980,0,False,[],False
SC_RS02985,0,False,[],False
SC_RS02990,0,False,[],False
SC_RS02995,0,False,[],False
SC_RS03000,0,False,[],False
SC_RS03005,0,False,[],False
SC_RS03010,0,False,[],False
SC_RS03015,0,False,[],False
SC_RS03020,1,True,[-196],False
SC_RS03025,0,False,[],False
SC_RS03030,0,False,[],False
SC_RS03035,0,False,[],False
SC_RS03040,0,False,[],True
SC_RS03045,0,False,[],False
SC_RS03055,0,False,[],False
SC_RS03060,0,False,[],False
SC_RS03065,0,False,[],False
SC_RS03070,0,False,[],False
SC_RS03075,0,False,[],False
SC_RS03080,0,False,[],False
SC_RS03085,0,False,[],False
SC_RS03090,0,False,[],False
SC_RS03095,0,False,[],False
SC_RS03100,0,False,[],False
SC_RS03105,0,False,[],False
SC_RS03110,0,False,[],False
SC_RS03115,0,False,[],False
SC_RS03120,0,False,[],False
SC_RS03125,0,False,[],False
SC_RS03130,1,True,[-48],False
SC_RS03135,0,False,[],False
SC_RS03140,0,False,[],False
SC_RS03145,0,False,[],False
SC_RS03150,1,True,[-51],True
SC_RS03155,0,False,[],False
SC_RS03160,0,False,[],False
SC_RS03165,0,False,[],False
SC_RS03170,0,False,[],False
SC_RS03175,0,False,[],False
SC_RS03180,0,False,[],False
SC_RS03185,0,False,[],False
SC_RS03190,0,False,[],False
SC_RS03195,0,False,[],False
SC_RS03200,0,False,[],False
SC_RS03205,0,False,[],False
SC_RS03210,0,False,[],False
SC_RS03215,0,False,[],False
SC_RS03220,0,False,[],False
SC_RS03225,0,False,[],False
SC_RS03230,0,False,[],False
SC_RS03235,0,False,[],False
SC_RS03240,0,False,[],False
SC_RS03245,0,False,[],False
SC_RS03250,0,False,[],False
SC_RS03255,0,False,[],False
SC_RS03260,0,False,[],False
SC_RS03265,0,False,[],False
SC_RS03270,0,False,[],False
SC_RS03275,0,False,[],False
SC_RS03280,0,False,[],False
SC_RS03285,0,False,[],False
SC_RS03290,0,False,[],False
SC_RS03295,0,False,[],False
SC_RS03300,0,False,[],False
SC_RS03305,0,False,[],False
SC_RS03310,0,False,[],False
SC_RS03315,0,False,[],False
SC_RS03320,0,False,[],False
SC_RS03325,0,False,[],False
SC_RS03330,0,False,[],False
SC_RS03335,0,False,[],False
SC_RS03340,0,False,[],False
SC_RS03345,0,False,[],False
SC_RS03350,0,False,[],False
SC_RS03355,0,False,[],False
SC_RS03360,0,False,[],False
SC_RS03365,0,False,[],False
SC_RS03370,0,False,[],False
SC_RS03375,0,False,[],False
SC_RS03380,0,False,[],False
SC_RS03385,0,False,[],False
SC_RS03390,0,False,[],True
SC_RS03395,0,False,[],False
SC_RS03400,0,False,[],False
SC_RS03405,0,False,[],False
SC_RS03410,0,False,[],False
SC_RS03415,0,False,[],False
SC_RS03420,0,False,[],False
SC_RS03425,0,False,[],False
SC_RS03430,0,False,[],False
SC_RS03435,0,False,[],False
SC_RS03440,0,False,[],False
SC_RS03445,0,False,[],False
SC_RS03450,0,False,[],False
SC_RS03455,0,False,[],False
SC_RS03460,0,False,[],False
SC_RS03465,1,True,[3],False
SC_RS03470,1,True,[-124],False
SC_RS03475,0,False,[],False
SC_RS03480,0,False,[],False
SC_RS03485,0,False,[],True
SC_RS03490,0,False,[],False
SC_RS03495,0,False,[],False
SC_RS03500,0,False,[],False
SC_RS03505,0,False,[],False
SC_RS03515,0,False,[],False
SC_RS03520,0,False,[],False
SC_RS03525,0,False,[],False
SC_RS03530,0,False,[],False
SC_RS03540,1,True,[-91],True
SC_RS03545,1,True,[-243],True
SC_RS03550,0,False,[],True
SC_RS03555,0,False,[],False
SC_RS03560,0,False,[],False
SC_RS03565,0,False,[],False
SC_RS03570,0,False,[],False
SC_RS03575,0,False,[],False
SC_RS03580,0,False,[],False
SC_RS03585,0,False,[],False
SC_RS03590,0,False,[],False
SC_RS03595,0,False,[],False
SC_RS03600,0,False,[],False
SC_RS03605,0,False,[],False
SC_RS03610,0,False,[],False
SC_RS03615,0,False,[],True
SC_RS03620,0,False,[],False
SC_RS03625,0,False,[],False
SC_RS03630,0,False,[],False
SC_RS03635,0,False,[],False
SC_RS03640,0,False,[],False
SC_RS03645,0,False,[],False
SC_RS03650,0,False,[],False
SC_RS03655,0,False,[],False
SC_RS03660,0,False,[],False
SC_RS03665,0,False,[],False
SC_RS03670,0,False,[],False
SC_RS03675,0,False,[],False
SC_RS03680,0,False,[],False
SC_RS03685,0,False,[],False
SC_RS03690,0,False,[],False
SC_RS03695,0,False,[],False
SC_RS03700,0,False,[],False
SC_RS03705,0,False,[],False
SC_RS03710,0,False,[],False
SC_RS03715,0,False,[],False
SC_RS03720,0,False,[],False
SC_RS03725,0,False,[],False
SC_RS03730,0,False,[],False
SC_RS03735,0,False,[],False
SC_RS03740,0,False,[],False
SC_RS03745,0,False,[],False
SC_RS03750,0,False,[],False
SC_RS03755,0,False,[],False
SC_RS03760,0,False,[],False
SC_RS03765,0,False,[],False
SC_RS03770,0,False,[],False
SC_RS03775,0,False,[],False
SC_RS03780,0,False,[],False
SC_RS03785,1,True,[-88],True
SC_RS03790,1,True,[-27],False
SC_RS03795,0,False,[],False
SC_RS03800,0,False,[],False
SC_RS03805,0,False,[],False
SC_RS03810,0,False,[],False
SC_RS03815,0,False,[],False
SC_RS03820,1,True,[-238],True
SC_RS03825,0,False,[],False
SC_RS03830,0,False,[],False
SC_RS03835,0,False,[],False
SC_RS03840,0,False,[],False
SC_RS03845,0,False,[],False
SC_RS03850,0,False,[],False
SC_RS03855,0,False,[],False
SC_RS03860,0,False,[],False
SC_RS03865,0,False,[],False
SC_RS03870,0,False,[],False
SC_RS03875,0,False,[],False
SC_RS03880,0,False,[],False
SC_RS03885,0,False,[],False
SC_RS03890,0,False,[],False
SC_RS03895,0,False,[],False
SC_RS03900,0,False,[],False
SC_RS03905,0,False,[],False
SC_RS03910,0,False,[],False
SC_RS03915,0,False,[],False
SC_RS03920,0,False,[],True
SC_RS03925,1,True,[-196],True
SC_RS03930,0,False,[],False
SC_RS03935,0,False,[],False
SC_RS03940,0,False,[],False
SC_RS03945,0,False,[],False
SC_RS03950,0,False,[],False
SC_RS03955,0,False,[],False
SC_RS03960,0,False,[],False
SC_RS03965,0,False,[],False
SC_RS03970,0,False,[],False
SC_RS03975,0,False,[],False
SC_RS03980,0,False,[],False
SC_RS03985,0,False,[],False
SC_RS03990,0,False,[],False
SC_RS03995,0,False,[],False
SC_RS04000,0,False,[],False
SC_RS04005,0,False,[],False
SC_RS04010,0,False,[],False
SC_RS04015,0,False,[],False
SC_RS04020,0,False,[],False
SC_RS04025,0,False,[],False
SC_RS04030,0,False,[],False
SC_RS04035,0,False,[],False
SC_RS04040,0,False,[],True
SC_RS04045,0,False,[],False
SC_RS04050,0,False,[],False
SC_RS04055,0,False,[],True
SC_RS04060,0,False,[],False
SC_RS04065,0,False,[],False
SC_RS04070,0,False,[],False
SC_RS04075,0,False,[],False
SC_RS04080,0,False,[],False
SC_RS04085,0,False,[],False
SC_RS04090,0,False,[],False
SC_RS04095,0,False,[],False
SC_RS04100,0,False,[],True
SC_RS04105,0,False,[],False
SC_RS04110,0,False,[],False
SC_RS04115,0,False,[],False
SC_RS04120,0,False,[],False
SC_RS04125,0,False,[],True
SC_RS04130,0,False,[],False
SC_RS04135,0,False,[],False
SC_RS04140,0,False,[],False
SC_RS04145,0,False,[],False
SC_RS04150,1,True,[42],False
SC_RS04155,1,True,[-287],False
SC_RS04160,0,False,[],False
SC_RS04165,0,False,[],False
SC_RS04170,0,False,[],False
SC_RS04175,0,False,[],False
SC_RS04180,0,False,[],False
SC_RS04185,0,False,[],False
SC_RS04190,0,False,[],False
SC_RS04195,0,False,[],False
SC_RS04200,0,False,[],False
SC_RS04205,0,False,[],False
SC_RS04210,0,False,[],False
SC_RS04215,0,False,[],False
SC_RS04220,0,False,[],False
SC_RS04225,0,False,[],False
SC_RS04230,0,False,[],False
SC_RS04235,0,False,[],False
SC_RS04240,0,False,[],False
SC_RS04245,0,False,[],False
SC_RS04250,1,True,[-224],True
SC_RS04255,0,False,[],False
SC_RS04260,0,False,[],False
SC_RS04265,0,False,[],False
SC_RS04270,0,False,[],True
SC_RS04275,0,False,[],False
SC_RS04280,0,False,[],False
SC_RS04285,0,False,[],False
SC_RS04290,0,False,[],False
SC_RS04295,0,False,[],False
SC_RS04300,0,False,[],False
SC_RS04305,0,False,[],False
SC_RS04310,0,False,[],False
SC_RS04315,0,False,[],False
SC_RS04320,0,False,[],False
SC_RS04325,0,False,[],False
SC_RS04330,0,False,[],False
SC_RS04335,0,False,[],False
SC_RS04340,0,False,[],False
SC_RS04345,0,False,[],False
SC_RS04350,0,False,[],False
SC_RS04355,0,False,[],False
SC_RS04360,0,False,[],False
SC_RS04365,0,False,[],False
SC_RS04370,0,False,[],True
SC_RS04375,0,False,[],False
SC_RS04380,0,False,[],False
SC_RS04385,0,False,[],False
SC_RS04390,0,False,[],False
SC_RS04395,0,False,[],True
SC_RS04400,0,False,[],False
SC_RS04405,0,False,[],False
SC_RS04410,0,False,[],False
SC_RS04415,0,False,[],False
SC_RS04420,0,False,[],False
SC_RS04425,0,False,[],True
SC_RS04430,0,False,[],False
SC_RS04435,1,True,[-218],False
SC_RS04440,0,False,[],False
SC_RS04445,0,False,[],False
SC_RS04450,0,False,[],False
SC_RS04460,0,False,[],True
SC_RS04465,0,False,[],False
SC_RS04470,0,False,[],False
SC_RS04475,0,False,[],False
SC_RS04480,0,False,[],False
SC_RS04485,0,False,[],False
SC_RS04490,0,False,[],False
SC_RS04495,0,False,[],False
SC_RS04500,0,False,[],False
SC_RS04510,0,False,[],False
SC_RS04515,0,False,[],False
SC_RS04520,0,False,[],False
SC_RS04525,0,False,[],False
SC_RS04530,0,False,[],False
SC_RS04535,0,False,[],False
SC_RS04540,0,False,[],False
SC_RS04545,0,False,[],False
SC_RS04550,0,False,[],False
SC_RS04555,0,False,[],False
SC_RS04560,0,False,[],False
SC_RS04565,0,False,[],False
SC_RS04570,0,False,[],False
SC_RS04575,0,False,[],False
SC_RS04580,0,False,[],False
SC_RS04585,0,False,[],False
SC_RS04590,0,False,[],False
SC_RS04595,0,False,[],False
SC_RS04600,0,False,[],False
SC_RS04605,1,True,[-126],False
SC_RS04610,0,False,[],False
SC_RS04615,0,False,[],False
SC_RS04620,0,False,[],False
SC_RS04625,0,False,[],False
SC_RS04630,0,False,[],False
SC_RS04635,0,False,[],False
SC_RS04640,1,True,[-200],True
SC_RS04645,0,False,[],True
SC_RS04650,0,False,[],False
SC_RS04655,0,False,[],False
SC_RS04660,0,False,[],True
SC_RS04665,0,False,[],False
SC_RS04670,0,False,[],False
SC_RS04675,0,False,[],False
SC_RS04680,0,False,[],False
SC_RS04685,0,False,[],False
SC_RS04690,0,False,[],False
SC_RS04695,0,False,[],False
SC_RS04700,0,False,[],False
SC_RS04705,0,False,[],False
SC_RS04710,0,False,[],True
SC_RS04715,0,False,[],False
SC_RS04720,0,False,[],False
SC_RS04725,0,False,[],False
SC_RS04730,0,False,[],False
SC_RS04735,0,False,[],False
SC_RS04740,0,False,[],False
SC_RS04745,0,False,[],False
SC_RS04750,0,False,[],False
SC_RS04755,0,False,[],False
SC_RS04760,0,False,[],False
SC_RS04765,0,False,[],False
SC_RS04770,0,False,[],False
SC_RS04775,0,False,[],False
SC_RS04780,0,False,[],True
SC_RS04785,0,False,[],False
SC_RS04790,0,False,[],False
SC_RS04795,0,False,[],False
SC_RS04800,0,False,[],False
SC_RS04805,0,False,[],False
SC_RS04810,0,False,[],False
SC_RS04815,0,False,[],False
SC_RS04820,0,False,[],False
SC_RS04825,0,False,[],False
SC_RS04830,0,False,[],False
SC_RS04835,0,False,[],False
SC_RS04840,0,False,[],True
SC_RS04845,0,False,[],False
SC_RS04850,0,False,[],False
SC_RS04855,0,False,[],False
SC_RS04860,0,False,[],True
SC_RS04865,1,True,[-106],True
SC_RS04870,0,False,[],False
SC_RS04875,0,False,[],False
SC_RS04880,0,False,[],False
SC_RS04885,0,False,[],False
SC_RS04890,0,False,[],False
SC_RS04895,0,False,[],False
SC_RS04900,0,False,[],True
SC_RS04905,0,False,[],False
SC_RS04910,0,False,[],False
SC_RS04915,0,False,[],False
SC_RS04920,0,False,[],False
SC_RS04925,0,False,[],False
SC_RS04930,0,False,[],False
SC_RS04935,0,False,[],False
SC_RS04940,0,False,[],False
SC_RS04945,0,False,[],False
SC_RS04950,0,False,[],False
SC_RS04955,0,False,[],False
SC_RS04960,0,False,[],True
SC_RS04965,0,False,[],False
SC_RS04970,0,False,[],False
SC_RS04975,0,False,[],True
SC_RS04980,0,False,[],False
SC_RS04985,0,False,[],False
SC_RS04990,0,False,[],False
SC_RS04995,0,False,[],False
SC_RS05000,0,False,[],False
SC_RS05005,0,False,[],False
SC_RS05010,0,False,[],False
SC_RS05015,0,False,[],False
SC_RS05020,0,False,[],False
SC_RS05025,0,False,[],False
SC_RS05030,0,False,[],False
SC_RS05035,0,False,[],True
SC_RS05040,0,False,[],False
SC_RS05045,0,False,[],False
SC_RS05050,0,False,[],False
SC_RS05055,0,False,[],False
SC_RS05060,0,False,[],False
SC_RS05065,0,False,[],False
SC_RS05070,0,False,[],False
SC_RS05075,0,False,[],False
SC_RS05080,0,False,[],False
SC_RS05095,0,False,[],False
SC_RS05100,0,False,[],False
SC_RS05105,0,False,[],False
SC_RS05110,0,False,[],False
SC_RS05115,0,False,[],False
SC_RS05120,0,False,[],False
SC_RS05125,0,False,[],False
SC_RS05130,0,False,[],False
SC_RS05135,0,False,[],True
SC_RS05140,0,False,[],False
SC_RS05145,0,False,[],False
SC_RS05150,0,False,[],False
SC_RS05155,0,False,[],False
SC_RS05160,0,False,[],False
SC_RS05165,0,False,[],False
SC_RS05170,0,False,[],False
SC_RS05175,0,False,[],False
SC_RS05180,0,False,[],False
SC_RS05185,0,False,[],False
SC_RS05190,0,False,[],False
SC_RS05195,0,False,[],False
SC_RS05200,0,False,[],False
SC_RS05205,0,False,[],False
SC_RS05210,0,False,[],False
SC_RS05215,0,False,[],False
SC_RS05220,0,False,[],False
SC_RS05225,0,False,[],False
SC_RS05230,0,False,[],False
SC_RS05235,0,False,[],False
SC_RS05240,0,False,[],False
SC_RS05245,0,False,[],False
SC_RS05250,0,False,[],False
SC_RS05255,0,False,[],False
SC_RS05260,0,False,[],False
SC_RS05265,0,False,[],False
SC_RS05270,0,False,[],False
SC_RS05275,0,False,[],False
SC_RS05280,0,False,[],False
SC_RS05285,0,False,[],False
SC_RS05290,0,False,[],False
SC_RS05295,0,False,[],True
SC_RS05300,0,False,[],True
SC_RS05305,0,False,[],False
SC_RS05310,0,False,[],True
SC_RS05315,0,False,[],True
SC_RS05320,0,False,[],False
SC_RS05325,0,False,[],False
SC_RS05330,0,False,[],True
SC_RS05335,0,False,[],False
SC_RS05340,0,False,[],False
SC_RS05345,0,False,[],False
SC_RS05350,0,False,[],False
SC_RS05355,0,False,[],False
SC_RS05360,0,False,[],False
SC_RS05365,0,False,[],False
SC_RS05370,0,False,[],True
SC_RS05375,0,False,[],False
SC_RS05380,0,False,[],False
SC_RS05385,0,False,[],False
SC_RS05390,0,False,[],False
SC_RS05395,0,False,[],False
SC_RS05400,0,False,[],False
SC_RS05405,0,False,[],False
SC_RS05415,0,False,[],False
SC_RS05420,0,False,[],False
SC_RS05425,0,False,[],False
SC_RS05430,0,False,[],True
SC_RS05435,0,False,[],False
SC_RS05440,0,False,[],False
SC_RS05450,1,True,[-240],True
SC_RS05455,0,False,[],False
SC_RS05460,0,False,[],False
SC_RS05465,0,False,[],False
SC_RS05470,0,False,[],False
SC_RS05475,0,False,[],False
SC_RS05480,0,False,[],False
SC_RS05485,0,False,[],False
SC_RS05490,0,False,[],False
SC_RS05495,0,False,[],False
SC_RS05500,0,False,[],False
SC_RS05505,0,False,[],False
SC_RS05510,0,False,[],False
SC_RS05515,1,True,[37],True
SC_RS05520,0,False,[],False
SC_RS05525,0,False,[],False
SC_RS05530,0,False,[],True
SC_RS05535,0,False,[],False
SC_RS05540,0,False,[],False
SC_RS05545,0,False,[],False
SC_RS05550,0,False,[],False
SC_RS05555,0,False,[],True
SC_RS05560,0,False,[],False
SC_RS05565,0,False,[],False
SC_RS05570,0,False,[],False
SC_RS05575,0,False,[],False
SC_RS05580,0,False,[],False
SC_RS05585,0,False,[],True
SC_RS05590,0,False,[],False
SC_RS05595,0,False,[],False
SC_RS05600,0,False,[],False
SC_RS05605,0,False,[],False
SC_RS05610,0,False,[],True
SC_RS05615,0,False,[],False
SC_RS05620,0,False,[],False
SC_RS05625,0,False,[],False
SC_RS05630,0,False,[],False
SC_RS05635,0,False,[],False
SC_RS05640,0,False,[],False
SC_RS05645,0,False,[],False
SC_RS05650,0,False,[],False
SC_RS05655,0,False,[],False
SC_RS05660,0,False,[],False
SC_RS05665,0,False,[],False
SC_RS05670,0,False,[],False
SC_RS05675,0,False,[],False
SC_RS05680,0,False,[],False
SC_RS05685,0,False,[],False
SC_RS05690,1,True,[-250],False
SC_RS05695,1,True,[-156],False
SC_RS05700,0,False,[],False
SC_RS05705,0,False,[],False
SC_RS05710,0,False,[],False
SC_RS05715,0,False,[],False
SC_RS05720,0,False,[],False
SC_RS05725,0,False,[],False
SC_RS05730,0,False,[],False
SC_RS05735,0,False,[],False
SC_RS05740,0,False,[],False
SC_RS05745,0,False,[],False
SC_RS05750,0,False,[],False
SC_RS05755,0,False,[],False
SC_RS05760,0,False,[],False
SC_RS05765,0,False,[],False
SC_RS05770,0,False,[],False
SC_RS05775,0,False,[],False
SC_RS05780,0,False,[],False
SC_RS05785,0,False,[],False
SC_RS05790,0,False,[],False
SC_RS05795,0,False,[],False
SC_RS05800,0,False,[],False
SC_RS05805,0,False,[],False
SC_RS05810,0,False,[],False
SC_RS05815,0,False,[],False
SC_RS05820,0,False,[],False
SC_RS05825,0,False,[],True
SC_RS05830,0,False,[],True
SC_RS05835,0,False,[],False
SC_RS05840,0,False,[],False
SC_RS05845,0,False,[],False
SC_RS05850,1,True,[-71],False
SC_RS05855,0,False,[],False
SC_RS05860,0,False,[],False
SC_RS05865,0,False,[],False
SC_RS05870,0,False,[],False
SC_RS05875,0,False,[],False
SC_RS05880,0,False,[],False
SC_RS05885,0,False,[],False
SC_RS05890,0,False,[],False
SC_RS05895,0,False,[],False
SC_RS05900,0,False,[],False
SC_RS05905,0,False,[],False
SC_RS05910,0,False,[],False
SC_RS05915,0,False,[],False
SC_RS05920,0,False,[],False
SC_RS05925,0,False,[],False
SC_RS05930,0,False,[],False
SC_RS05935,0,False,[],False
SC_RS05940,0,False,[],False
SC_RS05945,0,False,[],True
SC_RS05950,0,False,[],False
SC_RS05955,0,False,[],False
SC_RS05960,0,False,[],False
SC_RS05965,0,False,[],False
SC_RS05970,0,False,[],False
SC_RS05975,0,False,[],False
SC_RS05980,0,False,[],False
SC_RS05985,0,False,[],False
SC_RS05990,0,False,[],False
SC_RS05995,0,False,[],False
SC_RS06000,0,False,[],False
SC_RS06005,1,True,[-64],False
SC_RS06010,0,False,[],False
SC_RS06015,0,False,[],False
SC_RS06020,0,False,[],False
SC_RS06025,0,False,[],False
SC_RS06030,0,False,[],False
SC_RS06035,0,False,[],False
SC_RS06040,0,False,[],False
SC_RS06045,0,False,[],False
SC_RS06050,0,False,[],False
SC_RS06055,0,False,[],False
SC_RS06060,0,False,[],False
SC_RS06065,0,False,[],False
SC_RS06070,0,False,[],False
SC_RS06075,2,True,"[-213, -118]",False
SC_RS06080,0,False,[],False
SC_RS06085,0,False,[],False
SC_RS06090,0,False,[],False
SC_RS06095,0,False,[],False
SC_RS06100,0,False,[],False
SC_RS06105,1,True,[43],False
SC_RS06110,0,False,[],True
SC_RS06115,0,False,[],False
SC_RS06120,0,False,[],False
SC_RS06125,0,False,[],False
SC_RS06130,0,False,[],False
SC_RS06135,0,False,[],False
SC_RS06140,0,False,[],False
SC_RS06145,0,False,[],False
SC_RS06150,0,False,[],False
SC_RS06155,0,False,[],False
SC_RS06160,0,False,[],False
SC_RS06165,0,False,[],False
SC_RS06170,0,False,[],False
SC_RS06175,0,False,[],False
SC_RS06180,0,False,[],False
SC_RS06185,0,False,[],False
SC_RS06190,0,False,[],False
SC_RS06195,0,False,[],False
SC_RS06200,0,False,[],False
SC_RS06205,0,False,[],False
SC_RS06210,0,False,[],False
SC_RS06215,0,False,[],False
SC_RS06220,0,False,[],False
SC_RS06225,0,False,[],True
SC_RS06230,0,False,[],True
SC_RS06235,0,False,[],False
SC_RS06240,0,False,[],False
SC_RS06245,0,False,[],True
SC_RS06250,0,False,[],False
SC_RS06255,1,True,[-298],True
SC_RS06260,0,False,[],False
SC_RS06265,0,False,[],False
SC_RS06270,0,False,[],False
SC_RS06275,0,False,[],False
SC_RS06280,0,False,[],False
SC_RS06285,0,False,[],False
SC_RS06290,0,False,[],False
SC_RS06295,0,False,[],False
SC_RS06300,0,False,[],False
SC_RS06305,0,False,[],False
SC_RS06310,0,False,[],True
SC_RS06315,0,False,[],False
SC_RS06325,0,False,[],False
SC_RS06330,0,False,[],False
SC_RS06335,0,False,[],False
SC_RS06340,0,False,[],False
SC_RS06345,0,False,[],False
SC_RS06350,0,False,[],False
SC_RS06355,0,False,[],False
SC_RS06360,0,False,[],False
SC_RS06365,0,False,[],False
SC_RS06370,0,False,[],False
SC_RS06375,0,False,[],False
SC_RS06380,0,False,[],False
SC_RS06385,0,False,[],False
SC_RS06390,0,False,[],False
SC_RS06395,0,False,[],False
SC_RS06400,0,False,[],False
SC_RS06405,0,False,[],False
SC_RS06410,0,False,[],False
SC_RS06415,1,True,[-35],False
SC_RS06420,0,False,[],False
SC_RS06425,0,False,[],False
SC_RS06430,0,False,[],True
SC_RS06435,0,False,[],False
SC_RS06440,0,False,[],False
SC_RS06445,0,False,[],False
SC_RS06450,0,False,[],False
SC_RS06455,0,False,[],False
SC_RS06465,0,False,[],False
SC_RS06470,0,False,[],False
SC_RS06480,0,False,[],False
SC_RS06485,0,False,[],False
SC_RS06490,0,False,[],False
SC_RS06495,0,False,[],False
SC_RS06500,0,False,[],False
SC_RS06505,0,False,[],False
SC_RS06510,1,True,[-196],True
SC_RS06515,0,False,[],False
SC_RS06520,0,False,[],False
SC_RS06525,0,False,[],False
SC_RS06530,0,False,[],True
SC_RS06535,0,False,[],True
SC_RS06540,0,False,[],False
SC_RS06545,0,False,[],False
SC_RS06550,0,False,[],False
SC_RS06555,1,True,[33],False
SC_RS06560,0,False,[],False
SC_RS06565,0,False,[],False
SC_RS06570,0,False,[],False
SC_RS06575,0,False,[],False
